movieId,title,genres,year,genres_list,genre_str,imdbId,tmdbId,movie_encoded,avg_rating,num_ratings,rating_std,tags_combined,content
132084,Let It Be Me (1995),(no genres listed),1995.0,[],,113638,335145.0,8818,2.5,1,0.0,, 
132153,Buzzard (2015),Comedy|Drama|Horror,2015.0,"['Comedy', 'Drama', 'Horror']",Comedy Drama Horror,2656588,253303.0,8819,5.0,1,0.0,,Comedy Drama Horror 
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,2015.0,"['Action', 'Comedy', 'Crime']",Action Comedy Crime,3450650,256961.0,8820,2.75,4,0.9574271077563381,,Action Comedy Crime 
132333,Seve (2014),Documentary|Drama,2014.0,"['Documentary', 'Drama']",Documentary Drama,3149640,278990.0,8821,5.0,1,0.0,,Documentary Drama 
132335,Breathe (2014),Drama,2014.0,['Drama'],Drama,3365778,270400.0,8822,1.0,1,0.0,,Drama 
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,1993.0,"['Action', 'Animation', 'Sci-Fi']",Action Animation Sci-Fi,124770,14572.0,8823,3.5,1,0.0,,Action Animation Sci-Fi 
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,2014.0,"['Comedy', 'Romance', 'Thriller']",Comedy Romance Thriller,3104930,278316.0,8824,3.25,2,1.7677669529663689,,Comedy Romance Thriller 
132424,The Longest Ride (2015),Drama|Romance,2015.0,"['Drama', 'Romance']",Drama Romance,2726560,228205.0,8825,1.75,2,1.0606601717798212,,Drama Romance 
132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,2014.0,"['Comedy', 'Crime', 'Drama']",Comedy Crime Drama,1555440,254936.0,8826,3.5,1,0.0,,Comedy Crime Drama 
132462,Sword of Vengeance (2014),Action|Adventure|Drama,2014.0,"['Action', 'Adventure', 'Drama']",Action Adventure Drama,3622332,313074.0,8827,1.0,1,0.0,,Action Adventure Drama 
132488,Lovesick (2014),Comedy|Romance,2014.0,"['Comedy', 'Romance']",Comedy Romance,2404299,319389.0,8828,2.0,1,0.0,,Comedy Romance 
132496,Danny Collins (2015),Comedy|Drama,2015.0,"['Comedy', 'Drama']",Comedy Drama,1772288,256924.0,8829,4.5,1,0.0,,Comedy Drama 
132584,The Even Stevens Movie (2003),Children|Comedy,2003.0,"['Children', 'Comedy']",Children Comedy,327698,50794.0,8830,3.5,1,0.0,,Children Comedy 
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,2014.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Action Crime Drama Mystery Thriller,2044801,192712.0,8831,1.5,1,0.0,,Action Crime Drama Mystery Thriller 
132660,Man Up (2015),Comedy|Romance,2015.0,"['Comedy', 'Romance']",Comedy Romance,3064298,332340.0,8832,3.75,2,0.3535533905932738,,Comedy Romance 
132796,San Andreas (2015),Action|Drama|Thriller,2015.0,"['Action', 'Drama', 'Thriller']",Action Drama Thriller,2126355,254128.0,8833,1.875,4,0.75,,Action Drama Thriller 
132800,Welcome to Me (2014),Comedy|Drama,2014.0,"['Comedy', 'Drama']",Comedy Drama,2788716,284537.0,8834,3.0,2,2.1213203435596424,,Comedy Drama 
132888,Comedy Central Roast of James Franco (2013),Comedy,2013.0,['Comedy'],Comedy,3098812,300302.0,8835,3.0,1,0.0,,Comedy 
133115,We Could Be King (2014),Documentary,2014.0,['Documentary'],Documentary,3699674,268159.0,8836,4.0,1,0.0,,Documentary 
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,2015.0,"['Action', 'Crime', 'Thriller']",Action Crime Thriller,2679042,249070.0,8837,1.5,1,0.0,,Action Crime Thriller 
133217,B/W (2015),Comedy|Crime|Sci-Fi,2015.0,"['Comedy', 'Crime', 'Sci-Fi']",Comedy Crime Sci-Fi,4312536,335819.0,8838,3.5,1,0.0,,Comedy Crime Sci-Fi 
133281,Ricki and the Flash (2015),Comedy|Drama,2015.0,"['Comedy', 'Drama']",Comedy Drama,3623726,275601.0,8839,2.0,1,0.0,,Comedy Drama 
133365,Partisan (2015),Drama|Thriller,2015.0,"['Drama', 'Thriller']",Drama Thriller,3155242,306482.0,8840,2.0,1,0.0,,Drama Thriller 
133377,Infini (2015),Horror|Sci-Fi|Thriller,2015.0,"['Horror', 'Sci-Fi', 'Thriller']",Horror Sci-Fi Thriller,3327624,301728.0,8841,1.5,1,0.0,,Horror Sci-Fi Thriller 
133419,Pitch Perfect 2 (2015),Comedy,2015.0,['Comedy'],Comedy,2848292,254470.0,8842,3.4444444444444446,9,0.8079466429027216,,Comedy 
133545,Just Before I Go (2014),Comedy|Drama,2014.0,"['Comedy', 'Drama']",Comedy Drama,2980472,258099.0,8843,1.0,1,0.0,,Comedy Drama 
133645,Carol (2015),Drama|Romance,2015.0,"['Drama', 'Romance']",Drama Romance,2402927,258480.0,8844,4.0,1,0.0,,Drama Romance 
133712,Office Romance (1977),Comedy|Romance,1977.0,"['Comedy', 'Romance']",Comedy Romance,76727,31139.0,8845,3.75,2,1.0606601717798212,,Comedy Romance 
133716,Bootleggers (1961),Comedy|Crime,1961.0,"['Comedy', 'Crime']",Comedy Crime,55400,42279.0,8846,4.5,1,0.0,,Comedy Crime 
133771,The Lobster (2015),Comedy|Romance|Sci-Fi,2015.0,"['Comedy', 'Romance', 'Sci-Fi']",Comedy Romance Sci-Fi,3464902,254320.0,8847,4.0,7,0.7071067811865476,,Comedy Romance Sci-Fi 
133780,Güeros (2014),Comedy|Drama,2014.0,"['Comedy', 'Drama']",Comedy Drama,3499048,256057.0,8848,3.0,1,0.0,,Comedy Drama 
133782,Maggie (2015),Drama|Horror|Thriller,2015.0,"['Drama', 'Horror', 'Thriller']",Drama Horror Thriller,1881002,287424.0,8849,2.0,1,0.0,,Drama Horror Thriller 
133798,Hot Pursuit (2015),Action|Comedy,2015.0,"['Action', 'Comedy']",Action Comedy,2967224,268920.0,8850,1.5,1,0.0,,Action Comedy 
133802,Slow West (2015),Action|Thriller|Western,2015.0,"['Action', 'Thriller', 'Western']",Action Thriller Western,3205376,223485.0,8851,4.25,2,0.3535533905932738,,Action Thriller Western 
133832,The Green Inferno (2014),Horror|Thriller,2014.0,"['Horror', 'Thriller']",Horror Thriller,2403021,171424.0,8852,3.5,1,0.0,,Horror Thriller 
133867,Barely Lethal (2015),Action|Adventure|Comedy,2015.0,"['Action', 'Adventure', 'Comedy']",Action Adventure Comedy,1731701,248574.0,8853,4.5,1,0.0,,Action Adventure Comedy 
133879,Carry On Don't Lose Your Head (1966),Comedy,1966.0,['Comedy'],Comedy,60330,5061.0,8854,4.0,1,0.0,,Comedy 
134004,What Love Is (2007),Comedy|Romance,2007.0,"['Comedy', 'Romance']",Comedy Romance,439876,25973.0,8855,5.0,1,0.0,,Comedy Romance 
134019,The Monkey King (1964),Animation,1964.0,['Animation'],Animation,59855,47759.0,8856,3.5,1,0.0,,Animation 
134021,5 to 7 (2014),Comedy|Drama|Romance,2014.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,2486678,259954.0,8857,2.5,1,0.0,,Comedy Drama Romance 
134041,Afonya (1975),Comedy|Drama|Romance,1975.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,72613,20870.0,8858,4.0,1,0.0,,Comedy Drama Romance 
134095,My Love (2006),Animation|Drama,2006.0,"['Animation', 'Drama']",Animation Drama,874952,104522.0,8859,5.0,1,0.0,,Animation Drama 
134109,Radio Day (2008),Comedy,2008.0,['Comedy'],Comedy,1217565,25936.0,8860,5.0,1,0.0,,Comedy 
134130,The Martian (2015),Adventure|Drama|Sci-Fi,2015.0,"['Adventure', 'Drama', 'Sci-Fi']",Adventure Drama Sci-Fi,3659388,286217.0,8861,4.0,48,0.5742710457985443,smart,Adventure Drama Sci-Fi smart
134158,Return to Sender (2015),Thriller,2015.0,['Thriller'],Thriller,2948790,333381.0,8862,1.5,1,0.0,,Thriller 
134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,2015.0,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",Action Comedy Fantasy Sci-Fi,3472226,251516.0,8863,3.7142857142857144,7,0.6986381310057719,funny ridiculous silly,Action Comedy Fantasy Sci-Fi funny ridiculous silly
134184,Elections Day (2007),Comedy,2007.0,['Comedy'],Comedy,1198196,20963.0,8864,4.5,1,0.0,,Comedy 
134214,Youth (2015),Drama,2015.0,['Drama'],Drama,3312830,310593.0,8865,3.5,4,0.5773502691896257,,Drama 
134246,Survivor (2015),Action|Thriller,2015.0,"['Action', 'Thriller']",Action Thriller,3247714,334074.0,8866,0.5,1,0.0,,Action Thriller 
134248,Hot Girls Wanted (2015),Documentary,2015.0,['Documentary'],Documentary,4382552,318256.0,8867,3.0,1,0.0,,Documentary 
134252,That Munchhausen (1979),Comedy|Drama|Fantasy,1979.0,"['Comedy', 'Drama', 'Fantasy']",Comedy Drama Fantasy,80037,27937.0,8868,4.5,1,0.0,,Comedy Drama Fantasy 
134326,The Taming of the Scoundrel (1980),Comedy,1980.0,['Comedy'],Comedy,80439,10986.0,8869,4.5,1,0.0,,Comedy 
134334,Phir Hera Pheri (2006),Comedy,2006.0,['Comedy'],Comedy,419058,20359.0,8870,4.5,1,0.0,,Comedy 
134368,Spy (2015),Action|Comedy|Crime,2015.0,"['Action', 'Comedy', 'Crime']",Action Comedy Crime,3079380,238713.0,8871,3.6875,16,0.963932916061417,,Action Comedy Crime 
134393,Trainwreck (2015),Comedy|Romance,2015.0,"['Comedy', 'Romance']",Comedy Romance,3152624,271718.0,8872,3.2,10,1.1595018087284057,,Comedy Romance 
134515,BMX Bandits (1983),Adventure|Crime|Drama,1983.0,"['Adventure', 'Crime', 'Drama']",Adventure Crime Drama,85204,17381.0,8873,3.0,1,0.0,,Adventure Crime Drama 
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,2014.0,['Documentary'],Documentary,3817848,280276.0,8874,3.0,1,0.0,,Documentary 
134528,Aloha (2015),Comedy|Drama|Romance,2015.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,1243974,222936.0,8875,0.5,1,0.0,,Comedy Drama Romance 
134775,Dragon Blade (2015),Action|Adventure|Drama,2015.0,"['Action', 'Adventure', 'Drama']",Action Adventure Drama,3672840,300168.0,8876,2.0,1,0.0,,Action Adventure Drama 
134783,Entourage (2015),Comedy,2015.0,['Comedy'],Comedy,1674771,188222.0,8877,2.0,1,0.0,,Comedy 
134796,Bitter Lake (2015),Documentary,2015.0,['Documentary'],Documentary,4393514,321109.0,8878,5.0,1,0.0,,Documentary 
134808,No Way Jose (2015),Comedy,2015.0,['Comedy'],Comedy,3133722,343371.0,8879,2.0,1,0.0,,Comedy 
134847,Ghost Graduation (2012),Comedy,2012.0,['Comedy'],Comedy,1924273,86541.0,8880,5.0,1,0.0,,Comedy 
134849,Duck Amuck (1953),Animation|Children|Comedy,1953.0,"['Animation', 'Children', 'Comedy']",Animation Children Comedy,45708,53210.0,8881,4.0,1,0.0,,Animation Children Comedy 
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,2015.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Fantasy']",Adventure Animation Children Comedy Drama Fantasy,2096673,150540.0,8882,3.813953488372093,43,0.9821214635745071,,Adventure Animation Children Comedy Drama Fantasy 
134859,The Wolfpack (2015),Documentary,2015.0,['Documentary'],Documentary,2415458,307931.0,8883,3.5,1,0.0,,Documentary 
134861,Trevor Noah: African American (2013),(no genres listed),2013.0,[],,3043546,250556.0,8884,2.5,1,0.0,, 
134881,Love & Mercy (2014),Drama,2014.0,['Drama'],Drama,903657,271714.0,8885,4.333333333333333,3,0.5773502691896257,,Drama 
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,2015.0,"['Adventure', 'Sci-Fi']",Adventure Sci-Fi,1951266,131634.0,8886,3.7,10,0.8881941729649485,dystopia jennifer lawrence love story nonsense politics rebellion revolution,Adventure Sci-Fi dystopia jennifer lawrence love story nonsense politics rebellion revolution
135137,Pixels (2015),Action|Comedy|Sci-Fi,2015.0,"['Action', 'Comedy', 'Sci-Fi']",Action Comedy Sci-Fi,2120120,257344.0,8887,2.5833333333333335,6,1.0206207261596574,,Action Comedy Sci-Fi 
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,2016.0,['Fantasy'],Fantasy,3183660,259316.0,8888,3.6785714285714284,14,0.7495419846901084,,Fantasy 
135198,The Hairdresser (2010),Comedy|Drama,2010.0,"['Comedy', 'Drama']",Comedy Drama,1585255,42293.0,8889,4.0,1,0.0,,Comedy Drama 
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,1978.0,"['Adventure', 'Children', 'Comedy', 'Sci-Fi']",Adventure Children Comedy Sci-Fi,193524,74849.0,8890,0.5,1,0.0,,Adventure Children Comedy Sci-Fi 
135288,Mr. Holmes (2015),Drama|Mystery,2015.0,"['Drama', 'Mystery']",Drama Mystery,3168230,280996.0,8891,3.0,1,0.0,,Drama Mystery 
135436,The Secret Life of Pets (2016),Animation|Comedy,2016.0,"['Animation', 'Comedy']",Animation Comedy,2709768,328111.0,8892,3.0714285714285716,7,0.9759000729485332,,Animation Comedy 
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,2005.0,"['Action', 'Animation', 'Crime', 'Sci-Fi']",Action Animation Crime Sci-Fi,1024215,18839.0,8893,3.25,2,0.3535533905932738,,Action Animation Crime Sci-Fi 
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2015.0,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Action Mystery Sci-Fi Thriller,2140379,238615.0,8894,2.75,2,1.0606601717798212,ben kingsley ethics immortality ryan reynolds,Action Mystery Sci-Fi Thriller ben kingsley ethics immortality ryan reynolds
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,2015.0,"['Action', 'Adventure', 'Fantasy']",Action Adventure Fantasy,1618442,274854.0,8895,3.3333333333333335,3,1.2583057392117918,,Action Adventure Fantasy 
135534,Krampus (2015),Comedy|Fantasy|Horror,2015.0,"['Comedy', 'Fantasy', 'Horror']",Comedy Fantasy Horror,3850590,287903.0,8896,3.5,1,0.0,,Comedy Fantasy Horror 
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,2016.0,"['Action', 'Crime', 'Sci-Fi']",Action Crime Sci-Fi,1386697,297761.0,8897,2.9166666666666665,12,0.996204919895622,bad story bad writing batman ben affleck comic book dc comics good soundtrack harley quinn harley quinn's ass horrible directing jared leto joker lack of plot margot robbie poor story poorly paced superhero visually appealing will smith,Action Crime Sci-Fi bad story bad writing batman ben affleck comic book dc comics good soundtrack harley quinn harley quinn's ass horrible directing jared leto joker lack of plot margot robbie poor story poorly paced superhero visually appealing will smith
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,2016.0,"['Action', 'Adventure', 'Sci-Fi']",Action Adventure Sci-Fi,1628841,47933.0,8898,2.375,4,0.6291528696058958,,Action Adventure Sci-Fi 
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,2016.0,"['Action', 'Adventure', 'Sci-Fi']",Action Adventure Sci-Fi,2660888,188927.0,8899,3.466666666666667,15,0.7187952884282607,,Action Adventure Sci-Fi 
135777,Golmaal (2006),Children|Comedy,2006.0,"['Children', 'Comedy']",Children Comedy,495034,19670.0,8900,4.5,1,0.0,,Children Comedy 
135787,Bruce Lee: A Warrior's Journey (2000),Documentary,2000.0,['Documentary'],Documentary,297814,37588.0,8901,3.5,1,0.0,,Documentary 
135803,Five Element Ninjas (1982),Action,1982.0,['Action'],Action,84921,41378.0,8902,3.5,1,0.0,,Action 
135815,The Magnificent Ruffians (1979),Action|Drama,1979.0,"['Action', 'Drama']",Action Drama,79043,141131.0,8903,4.0,1,0.0,,Action Drama 
135861,Ted 2 (2015),Comedy,2015.0,['Comedy'],Comedy,2637276,214756.0,8904,2.7777777777777777,9,1.4166666666666665,,Comedy 
135885,Absolutely Anything (2015),Comedy|Sci-Fi,2015.0,"['Comedy', 'Sci-Fi']",Comedy Sci-Fi,1727770,86828.0,8905,3.0,1,0.0,,Comedy Sci-Fi 
135887,Minions (2015),Adventure|Animation|Children|Comedy,2015.0,"['Adventure', 'Animation', 'Children', 'Comedy']",Adventure Animation Children Comedy,2293640,211672.0,8906,3.1666666666666665,15,1.2770874601813225,,Adventure Animation Children Comedy 
135937,The Silence of the Hams (1994),Comedy|Thriller,1994.0,"['Comedy', 'Thriller']",Comedy Thriller,111190,10450.0,8907,3.0,1,0.0,,Comedy Thriller 
136012,Bloodsport III (1996),Action|Thriller,1996.0,"['Action', 'Thriller']",Action Thriller,115714,36692.0,8908,1.5,1,0.0,,Action Thriller 
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,2015.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",Adventure Animation Children Comedy Fantasy,1979388,105864.0,8909,3.0,4,1.4719601443879744,,Adventure Animation Children Comedy Fantasy 
136018,Black Mass (2015),Crime|Drama,2015.0,"['Crime', 'Drama']",Crime Drama,1355683,261023.0,8910,2.5,3,0.5,,Crime Drama 
136020,Spectre (2015),Action|Adventure|Crime,2015.0,"['Action', 'Adventure', 'Crime']",Action Adventure Crime,2379713,206647.0,8911,3.0588235294117645,17,1.3679632778008937,,Action Adventure Crime 
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime,1983.0,"['Action', 'Animation', 'Crime']",Action Animation Crime,86148,17922.0,8912,3.0,1,0.0,,Action Animation Crime 
136297,Mortal Kombat: The Journey Begins (1995),Action|Animation,1995.0,"['Action', 'Animation']",Action Animation,363828,72886.0,8913,0.5,1,0.0,,Action Animation 
136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,2015.0,"['Horror', 'Sci-Fi']",Horror Sci-Fi,3899796,331446.0,8914,1.0,2,0.0,,Horror Sci-Fi 
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,2009.0,"['Animation', 'Children', 'Comedy']",Animation Children Comedy,1421378,16390.0,8915,5.0,1,0.0,,Animation Children Comedy 
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,2004.0,"['Animation', 'Children', 'Comedy']",Animation Children Comedy,418141,12902.0,8916,5.0,1,0.0,,Animation Children Comedy 
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,2012.0,"['Animation', 'Children', 'Comedy']",Animation Children Comedy,2235542,119321.0,8917,5.0,1,0.0,,Animation Children Comedy 
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,1979.0,"['Animation', 'Children', 'Comedy']",Animation Children Comedy,191423,36972.0,8918,5.0,1,0.0,,Animation Children Comedy 
136443,Gabriel Iglesias: Hot and Fluffy (2007),Comedy,2007.0,['Comedy'],Comedy,1082588,20720.0,8919,1.5,1,0.0,,Comedy 
136445,George Carlin: Back in Town (1996),Comedy,1996.0,['Comedy'],Comedy,246641,34509.0,8920,5.0,1,0.0,,Comedy 
136447,George Carlin: You Are All Diseased (1999),Comedy,1999.0,['Comedy'],Comedy,246645,34513.0,8921,5.0,1,0.0,,Comedy 
136449,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,2008.0,"['Action', 'Animation', 'Sci-Fi']",Action Animation Sci-Fi,1260502,14092.0,8922,3.75,2,0.3535533905932738,,Action Animation Sci-Fi 
136469,Larry David: Curb Your Enthusiasm (1999),Comedy,1999.0,['Comedy'],Comedy,218388,261414.0,8923,5.0,1,0.0,,Comedy 
136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,2011.0,"['Comedy', 'Documentary']",Comedy Documentary,1999192,74510.0,8924,3.5,1,0.0,,Comedy Documentary 
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,2006.0,"['Animation', 'Children', 'Comedy']",Animation Children Comedy,808508,60293.0,8925,5.0,1,0.0,,Animation Children Comedy 
136511,Jeff Dunham: All Over the Map (2014),Comedy,2014.0,['Comedy'],Comedy,4209802,300685.0,8926,2.0,1,0.0,,Comedy 
136540,The FP (2012),Comedy,2012.0,['Comedy'],Comedy,1296373,85860.0,8927,4.5,1,0.0,,Comedy 
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,2011.0,"['Animation', 'Children']",Animation Children,1980162,81003.0,8928,5.0,1,0.0,,Animation Children 
136562,Steve Jobs (2015),Drama,2015.0,['Drama'],Drama,2080374,321697.0,8929,3.75,6,0.8215838362577492,,Drama 
136564,Macbeth (2015),Drama,2015.0,['Drama'],Drama,2884018,225728.0,8930,2.5,1,0.0,,Drama 
136598,Vacation (2015),Adventure|Comedy,2015.0,"['Adventure', 'Comedy']",Adventure Comedy,1524930,296099.0,8931,3.4166666666666665,6,1.2416387021459452,,Adventure Comedy 
136602,Creep (2014),Horror|Thriller,2014.0,"['Horror', 'Thriller']",Horror Thriller,2428170,250574.0,8932,3.0,2,1.4142135623730951,,Horror Thriller 
136654,The Face of an Angel (2015),Drama,2015.0,['Drama'],Drama,2967008,254024.0,8933,1.5,1,0.0,,Drama 
136664,Wild Horses (2015),Crime|Drama,2015.0,"['Crime', 'Drama']",Crime Drama,4442130,324333.0,8934,1.0,1,0.0,,Crime Drama 
136666,Search Party (2014),Comedy,2014.0,['Comedy'],Comedy,2758904,239568.0,8935,2.25,2,1.7677669529663689,,Comedy 
136778,The Squeeze (2015),Comedy|Drama,2015.0,"['Comedy', 'Drama']",Comedy Drama,3248600,312796.0,8936,2.0,1,0.0,,Comedy Drama 
136786,Careful What You Wish For (2015),Thriller,2015.0,['Thriller'],Thriller,1629242,317744.0,8937,1.5,1,0.0,,Thriller 
136800,Robot Overlords (2014),Action|Adventure|Sci-Fi,2014.0,"['Action', 'Adventure', 'Sci-Fi']",Action Adventure Sci-Fi,2145829,240483.0,8938,1.5,1,0.0,,Action Adventure Sci-Fi 
136816,Bad Asses on the Bayou (2015),Action|Comedy,2015.0,"['Action', 'Comedy']",Action Comedy,3525346,309887.0,8939,2.5,1,0.0,,Action Comedy 
136834,The Eye: Infinity (2005),Horror,2005.0,['Horror'],Horror,455135,33723.0,8940,5.0,1,0.0,,Horror 
136838,Kiss me Kismet (2006),Comedy|Romance,2006.0,"['Comedy', 'Romance']",Comedy Romance,496325,38918.0,8941,2.5,1,0.0,,Comedy Romance 
136840,Da geht noch was! (2013),Comedy|Drama|Romance,2013.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,2517558,217412.0,8942,3.5,1,0.0,,Comedy Drama Romance 
136850,Villain (1971),Crime|Drama|Thriller,1971.0,"['Crime', 'Drama', 'Thriller']",Crime Drama Thriller,67952,30341.0,8943,5.0,1,0.0,,Crime Drama Thriller 
136859,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,2015.0,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Action Adventure Romance Sci-Fi,1321869,79698.0,8944,1.5,1,0.0,,Action Adventure Romance Sci-Fi 
136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2016.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Action Adventure Fantasy Sci-Fi,2975590,209112.0,8945,2.34375,16,1.0119082632992642,action batman ben affleck dark dc comics gal gadot superhero superman wonderwoman,Action Adventure Fantasy Sci-Fi action batman ben affleck dark dc comics gal gadot superhero superman wonderwoman
136912,God Loves Caviar (2012),Adventure,2012.0,['Adventure'],Adventure,2181959,128767.0,8946,2.0,1,0.0,,Adventure 
136958,Mortuary (1983),Horror,1983.0,['Horror'],Horror,87746,44859.0,8947,2.0,1,0.0,,Horror 
137218,April Morning (1988),Drama,1988.0,['Drama'],Drama,94673,88673.0,8948,2.5,1,0.0,,Drama 
137337,Amy (2015),Documentary,2015.0,['Documentary'],Documentary,2870648,331781.0,8949,3.5,4,0.7071067811865476,,Documentary 
137345,That Demon Within (2014),Crime|Thriller,2014.0,"['Crime', 'Thriller']",Crime Thriller,3511542,253622.0,8950,2.0,1,0.0,,Crime Thriller 
137517,Carnival Magic (1981),Drama|Fantasy,1981.0,"['Drama', 'Fantasy']",Drama Fantasy,207374,29419.0,8951,0.5,1,0.0,,Drama Fantasy 
137595,Magic Mike XXL (2015),Comedy|Drama,2015.0,"['Comedy', 'Drama']",Comedy Drama,2268016,264999.0,8952,4.0,1,0.0,,Comedy Drama 
137857,The Jungle Book (2016),Adventure|Drama|Fantasy,2016.0,"['Adventure', 'Drama', 'Fantasy']",Adventure Drama Fantasy,3040964,278927.0,8953,3.6363636363636362,11,0.8090398349558905,,Adventure Drama Fantasy 
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Action|Adventure|Animation,1993.0,"['Action', 'Adventure', 'Animation']",Action Adventure Animation,1286785,65973.0,8954,4.0,1,0.0,,Action Adventure Animation 
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,2015.0,"['Action', 'Adventure', 'Animation', 'Fantasy']",Action Adventure Animation Fantasy,3819668,303857.0,8955,4.0,1,0.0,,Action Adventure Animation Fantasy 
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,2015.0,"['Action', 'Adventure', 'Comedy']",Action Adventure Comedy,1638355,203801.0,8956,3.4722222222222223,18,0.9151056226761994,slick stylish,Action Adventure Comedy slick stylish
138186,Sorrow (2015),Crime|Drama|Horror,2015.0,"['Crime', 'Drama', 'Horror']",Crime Drama Horror,2140423,337879.0,8957,0.5,1,0.0,,Crime Drama Horror 
138204,7 Days in Hell (2015),Comedy,2015.0,['Comedy'],Comedy,3895884,287689.0,8958,4.0,2,0.0,,Comedy 
138208,The Walk (2015),Adventure|Drama|Thriller,2015.0,"['Adventure', 'Drama', 'Thriller']",Adventure Drama Thriller,3488710,285783.0,8959,3.0,2,0.7071067811865476,,Adventure Drama Thriller 
138210,13 Hours (2016),Drama,2016.0,['Drama'],Drama,4172430,300671.0,8960,3.3,5,1.2549900398011131,,Drama 
138396,There Will Come a Day (2013),Comedy|Drama,2013.0,"['Comedy', 'Drama']",Comedy Drama,1951299,158182.0,8961,3.5,1,0.0,,Comedy Drama 
138546,The Opposite Sex (2014),Comedy,2014.0,['Comedy'],Comedy,2796678,301748.0,8962,1.5,1,0.0,,Comedy 
138610,The Gallows (2015),Horror|Thriller,2015.0,"['Horror', 'Thriller']",Horror Thriller,2309260,299245.0,8963,1.5,1,0.0,,Horror Thriller 
138632,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,2014.0,"['Action', 'Crime', 'Drama', 'Sci-Fi']",Action Crime Drama Sci-Fi,2808986,240566.0,8964,5.0,1,0.0,,Action Crime Drama Sci-Fi 
138702,Feast (2014),Animation|Children|Comedy|Drama|Romance,2014.0,"['Animation', 'Children', 'Comedy', 'Drama', 'Romance']",Animation Children Comedy Drama Romance,3689498,293299.0,8965,3.0,1,0.0,,Animation Children Comedy Drama Romance 
138798,Joe Dirt 2: Beautiful Loser (2015),Comedy,2015.0,['Comedy'],Comedy,4126340,335970.0,8966,0.5,1,0.0,,Comedy 
138835,Return to Treasure Island (1988),Adventure|Animation|Comedy,1988.0,"['Adventure', 'Animation', 'Comedy']",Adventure Animation Comedy,122227,49418.0,8967,5.0,1,0.0,,Adventure Animation Comedy 
138966,Nasu: Summer in Andalusia (2003),Animation,2003.0,['Animation'],Animation,382868,60843.0,8968,5.0,1,0.0,,Animation 
139052,Dark Places (2015),Drama|Mystery|Thriller,2015.0,"['Drama', 'Mystery', 'Thriller']",Drama Mystery Thriller,2402101,182560.0,8969,2.0,1,0.0,,Drama Mystery Thriller 
